,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17
game: 84,0.0,0.0,9.090909090909093,16.666666666666664,12.5,31.25,26.66666666666667,29.411764705882348,55.319148936170215,64.81481481481481,,,,,,,,
game: 85,19.999999999999996,0.0,0.0,16.666666666666664,0.0,46.808510638297875,30.000000000000004,41.81818181818182,31.428571428571427,58.97435897435898,,,,,,,,
game: 86,0.0,0.0,0.0,0.0,19.999999999999996,23.529411764705888,42.85714285714286,,,,,,,,,,,
game: 87,37.5,0.0,0.0,50.0,16.666666666666664,27.27272727272727,37.5,22.22222222222222,47.61904761904761,25.0,23.076923076923073,52.94117647058824,,,,,,
game: 88,0.0,0.0,0.0,0.0,12.5,16.666666666666664,33.333333333333336,31.25,66.3265306122449,58.666666666666664,35.0,30.000000000000004,55.55555555555556,30.000000000000004,54.347826086956516,25.0,30.76923076923077,
game: 89,19.999999999999996,0.0,0.0,14.28571428571429,0.0,37.5,30.000000000000004,55.78947368421052,,,,,,,,,,
game: 90,0.0,0.0,0.0,11.111111111111116,23.529411764705888,43.58974358974359,26.315789473684216,53.333333333333336,25.0,,,,,,,,,
game: 91,19.999999999999996,0.0,0.0,12.5,9.999999999999998,16.666666666666664,30.000000000000004,46.15384615384615,66.43835616438356,31.818181818181824,51.42857142857142,47.05882352941176,30.76923076923077,,,,,
game: 92,0.0,0.0,0.0,16.666666666666664,25.0,23.076923076923073,36.66666666666667,33.333333333333336,55.00000000000001,41.30434782608695,58.18181818181818,64.81481481481481,64.38356164383562,58.58585858585859,,,,
game: 93,37.5,0.0,0.0,18.181818181818176,14.28571428571429,22.22222222222222,25.0,25.0,52.94117647058824,,,,,,,,,
game: 94,0.0,19.999999999999996,0.0,0.0,40.90909090909091,26.66666666666667,30.555555555555557,27.27272727272727,47.61904761904761,25.0,52.94117647058824,30.76923076923077,47.61904761904761,47.61904761904761,39.13043478260869,,,
game: 95,37.5,0.0,0.0,16.666666666666664,12.5,19.999999999999996,28.57142857142857,34.78260869565217,59.25925925925925,35.29411764705882,30.76923076923077,47.05882352941176,30.76923076923077,,,,,
game: 96,0.0,25.0,0.0,0.0,15.384615384615385,25.0,28.57142857142857,31.25,35.0,55.55555555555556,47.61904761904761,30.000000000000004,,,,,,
game: 97,0.0,0.0,0.0,0.0,9.999999999999998,16.666666666666664,37.83783783783784,57.89473684210527,61.224489795918366,,,,,,,,,
game: 98,0.0,0.0,0.0,14.28571428571429,11.111111111111116,15.384615384615385,57.692307692307686,32.25806451612904,53.125,30.76923076923077,47.82608695652174,55.55555555555556,25.0,,,,,
game: 99,0.0,0.0,0.0,45.45454545454546,11.111111111111116,28.57142857142857,26.66666666666667,,,,,,,,,,,
