,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12
game: 67,19.999999999999996,0.0,22.22222222222222,12.5,27.27272727272727,27.27272727272727,47.05882352941176,25.0,50.0,19.999999999999996,,,
game: 68,0.0,0.0,0.0,30.000000000000004,30.000000000000004,47.05882352941176,50.0,30.76923076923077,19.999999999999996,19.999999999999996,,,
game: 69,25.0,27.27272727272727,47.36842105263158,0.0,21.42857142857143,15.384615384615385,22.22222222222222,48.14814814814815,,,,,
game: 70,0.0,0.0,22.22222222222222,30.76923076923077,22.22222222222222,30.000000000000004,27.27272727272727,56.09756097560976,30.000000000000004,19.999999999999996,37.5,19.999999999999996,50.0
game: 71,19.999999999999996,19.999999999999996,26.086956521739136,40.90909090909091,11.111111111111116,19.047619047619047,,,,,,,
game: 72,0.0,0.0,16.666666666666664,22.22222222222222,14.28571428571429,18.181818181818176,25.0,33.333333333333336,37.5,19.999999999999996,19.999999999999996,19.999999999999996,
game: 73,0.0,12.5,23.076923076923073,18.75,52.23880597014925,59.64912280701755,62.88659793814433,65.11627906976744,56.09756097560976,37.5,,,
game: 74,0.0,0.0,0.0,0.0,33.333333333333336,35.29411764705882,,,,,,,
game: 75,0.0,25.0,14.28571428571429,23.076923076923073,23.076923076923073,44.89795918367348,57.286432160804026,50.0,,,,,
game: 76,0.0,0.0,0.0,0.0,22.22222222222222,51.61290322580645,53.333333333333336,58.00000000000001,51.42857142857142,37.5,19.999999999999996,,
game: 77,18.181818181818176,16.666666666666664,0.0,9.090909090909093,16.666666666666664,33.333333333333336,31.999999999999996,47.61904761904761,56.09756097560976,19.999999999999996,19.999999999999996,,
