,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17,turn 18,turn 19,turn 20,turn 21,turn 22,turn 23
game: 56,0.0,0.0,12.5,19.999999999999996,29.411764705882348,38.46153846153846,56.00000000000001,48.275862068965516,54.28571428571429,30.000000000000004,19.999999999999996,37.5,69.23076923076923,48.14814814814815,73.6842105263158,50.0,43.47826086956522,,,,,,,
game: 57,19.999999999999996,12.5,0.0,16.666666666666664,29.268292682926834,57.6271186440678,54.16666666666667,66.66666666666667,47.05882352941176,47.61904761904761,38.23529411764706,45.652173913043484,,,,,,,,,,,,
game: 58,0.0,0.0,0.0,12.5,21.42857142857143,27.27272727272727,45.833333333333336,65.53191489361703,68.21705426356588,73.18840579710144,77.21088435374149,64.13043478260869,81.15942028985508,78.94736842105263,75.38461538461539,19.999999999999996,50.0,,,,,,,
game: 59,19.999999999999996,0.0,16.666666666666664,37.5,22.22222222222222,36.8421052631579,25.0,28.57142857142857,29.411764705882348,42.42424242424242,46.875,37.5,,,,,,,,,,,,
game: 60,0.0,0.0,0.0,26.315789473684216,56.470588235294116,66.38655462184873,89.50542822677924,39.13043478260869,19.999999999999996,19.999999999999996,50.0,50.0,50.0,65.71428571428571,37.5,,,,,,,,,
game: 61,0.0,27.27272727272727,16.666666666666664,14.28571428571429,25.0,49.01960784313726,41.93548387096774,58.94736842105264,72.57824143070044,52.63157894736843,68.69565217391305,60.0,84.32304038004752,71.2962962962963,58.92857142857143,,,,,,,,,
game: 62,0.0,0.0,16.666666666666664,18.181818181818176,23.529411764705888,64.28571428571428,44.827586206896555,46.875,43.47826086956522,19.999999999999996,19.999999999999996,50.0,50.0,,,,,,,,,,,
game: 63,0.0,44.44444444444444,48.78048780487805,44.44444444444444,51.42857142857142,0.0,19.999999999999996,16.666666666666664,16.666666666666664,25.0,25.0,,,,,,,,,,,,,
game: 64,0.0,0.0,0.0,26.66666666666667,46.666666666666664,58.13953488372092,18.181818181818176,47.61904761904761,30.000000000000004,37.5,50.0,19.999999999999996,52.94117647058824,26.66666666666667,71.81208053691275,27.27272727272727,23.076923076923073,37.93103448275862,78.94736842105263,19.999999999999996,37.5,71.11111111111111,,
game: 65,0.0,0.0,16.666666666666664,16.666666666666664,31.57894736842105,19.999999999999996,44.44444444444444,27.27272727272727,34.61538461538461,54.0983606557377,47.61904761904761,52.94117647058824,33.333333333333336,59.04761904761905,63.1578947368421,47.05882352941176,25.0,,,,,,,
game: 66,0.0,0.0,9.999999999999998,44.99999999999999,48.93617021276596,40.74074074074075,50.0,28.57142857142857,19.999999999999996,47.82608695652174,,,,,,,,,,,,,,
game: 67,0.0,3.8461538461538436,10.526315789473683,31.57894736842105,16.666666666666664,50.98039215686274,31.25,56.41025641025641,31.25,47.61904761904761,50.0,54.28571428571429,,,,,,,,,,,,
game: 68,0.0,0.0,0.0,0.0,43.58974358974359,54.41176470588236,58.62068965517242,60.60606060606061,69.4267515923567,63.41463414634146,60.0,37.5,50.0,30.000000000000004,70.27027027027026,,,,,,,,,
game: 69,0.0,37.5,0.0,14.28571428571429,35.29411764705882,18.181818181818176,19.999999999999996,42.10526315789473,62.04819277108433,53.03030303030303,48.93617021276596,,,,,,,,,,,,,
game: 70,0.0,25.0,53.703703703703695,32.14285714285714,28.57142857142857,34.375,47.82608695652174,51.80722891566265,59.04761904761905,57.14285714285714,,,,,,,,,,,,,,
game: 71,0.0,4.347826086956519,33.333333333333336,30.000000000000004,11.111111111111116,25.0,50.0,62.5,26.66666666666667,63.33333333333333,48.275862068965516,19.999999999999996,55.172413793103445,81.55339805825243,,,,,,,,,,
game: 72,0.0,0.0,14.28571428571429,0.0,19.999999999999996,45.945945945945944,70.63492063492063,42.307692307692314,43.75,63.63636363636363,54.347826086956516,25.0,37.5,19.999999999999996,,,,,,,,,,
game: 73,0.0,25.0,23.33333333333333,53.65853658536586,54.0983606557377,40.90909090909091,27.27272727272727,53.333333333333336,18.181818181818176,25.0,,,,,,,,,,,,,,
game: 74,0.0,0.0,18.181818181818176,16.666666666666664,23.076923076923073,53.18181818181817,38.46153846153846,48.71794871794872,62.33766233766234,33.333333333333336,48.14814814814815,47.945205479452056,44.680851063829785,72.2972972972973,53.84615384615385,46.875,42.85714285714286,65.71428571428571,75.38461538461539,19.999999999999996,19.999999999999996,30.000000000000004,25.0,25.0
game: 75,0.0,25.0,12.5,16.666666666666664,14.28571428571429,19.999999999999996,33.333333333333336,40.625,55.172413793103445,48.275862068965516,37.5,,,,,,,,,,,,,
game: 76,0.0,0.0,0.0,28.57142857142857,48.97959183673469,25.0,47.36842105263158,75.56390977443608,75.53956834532374,69.88636363636364,76.55502392344498,67.83919597989949,70.03058103975535,,,,,,,,,,,
game: 77,0.0,37.5,51.42857142857142,14.28571428571429,25.0,25.0,40.0,60.19417475728155,47.61904761904761,37.5,50.0,,,,,,,,,,,,,
game: 78,0.0,0.0,19.999999999999996,48.57142857142858,0.0,21.42857142857143,22.22222222222222,25.0,42.85714285714286,62.721893491124256,50.847457627118644,57.74647887323944,60.71428571428572,73.43173431734317,30.000000000000004,50.0,19.999999999999996,,,,,,,
game: 79,0.0,9.090909090909093,36.8421052631579,27.27272727272727,22.22222222222222,48.78048780487805,48.275862068965516,33.333333333333336,,,,,,,,,,,,,,,,
game: 80,0.0,0.0,11.111111111111116,0.0,14.28571428571429,21.42857142857143,46.15384615384615,46.34146341463414,68.90756302521008,82.42280285035629,48.484848484848484,,,,,,,,,,,,,
game: 81,0.0,0.0,22.22222222222222,23.076923076923073,38.46153846153846,50.76923076923077,68.69918699186992,39.6551724137931,63.50574712643677,71.81208053691275,66.3265306122449,78.33333333333333,69.23076923076923,,,,,,,,,,,
game: 82,19.999999999999996,31.818181818181824,25.0,22.22222222222222,12.5,0.0,19.999999999999996,25.0,59.523809523809526,62.121212121212125,41.269841269841265,79.5425667090216,44.18604651162791,50.943396226415096,40.0,33.333333333333336,30.000000000000004,69.23076923076923,,,,,,
game: 83,0.0,0.0,0.0,16.666666666666664,66.26506024096386,35.0,25.92592592592593,71.25506072874495,54.385964912280706,42.85714285714286,52.38095238095239,48.275862068965516,37.5,50.0,,,,,,,,,,
game: 84,0.0,19.999999999999996,18.181818181818176,27.27272727272727,52.17391304347826,25.0,25.0,46.03174603174603,44.89795918367348,50.0,42.85714285714286,38.095238095238095,36.58536585365854,52.38095238095239,72.48322147651007,54.0,37.5,37.5,,,,,,
game: 85,0.0,0.0,11.111111111111116,16.666666666666664,31.914893617021278,16.666666666666664,52.63157894736843,67.9245283018868,67.64705882352942,53.703703703703695,91.27877049783072,60.204081632653065,73.04964539007092,36.8421052631579,25.0,25.0,,,,,,,,
game: 86,0.0,0.0,14.28571428571429,27.27272727272727,18.181818181818176,27.27272727272727,27.27272727272727,47.61904761904761,50.0,,,,,,,,,,,,,,,
game: 87,0.0,19.999999999999996,0.0,0.0,31.57894736842105,27.77777777777778,47.82608695652174,76.5625,31.818181818181824,63.63636363636363,67.94258373205741,33.333333333333336,25.0,,,,,,,,,,,
game: 88,0.0,0.0,18.181818181818176,14.28571428571429,26.086956521739136,56.92307692307692,52.63157894736843,68.02168021680217,50.0,65.625,56.25,31.818181818181824,71.55172413793103,28.57142857142857,75.0,33.333333333333336,51.42857142857142,,,,,,,
game: 89,0.0,37.5,19.999999999999996,14.28571428571429,15.384615384615385,32.35294117647059,52.23880597014925,47.61904761904761,48.38709677419355,51.515151515151516,55.68181818181819,61.904761904761905,33.333333333333336,47.61904761904761,19.999999999999996,,,,,,,,,
game: 90,0.0,0.0,14.28571428571429,16.666666666666664,25.0,64.8,50.0,68.89952153110048,38.888888888888886,44.61538461538461,53.84615384615385,73.7556561085973,50.0,29.411764705882348,25.0,30.76923076923077,,,,,,,,
game: 91,0.0,0.0,0.0,29.411764705882348,60.0,62.857142857142854,25.0,48.275862068965516,63.20754716981132,45.238095238095234,27.27272727272727,,,,,,,,,,,,,
game: 92,0.0,19.999999999999996,47.36842105263158,53.333333333333336,55.38461538461539,26.315789473684216,18.75,50.0,76.53061224489795,58.82352941176471,46.15384615384615,47.36842105263158,19.999999999999996,,,,,,,,,,,
game: 93,0.0,0.0,0.0,22.22222222222222,19.999999999999996,41.379310344827594,40.0,36.58536585365854,73.04582210242587,53.84615384615385,76.72634271099744,,,,,,,,,,,,,
game: 94,0.0,0.0,8.333333333333337,23.076923076923073,23.076923076923073,27.27272727272727,54.71698113207547,73.71428571428571,77.72397094430993,71.32616487455196,43.333333333333336,,,,,,,,,,,,,
game: 95,0.0,0.0,33.333333333333336,15.384615384615385,66.22516556291392,46.666666666666664,52.63157894736843,66.07142857142857,40.90909090909091,48.14814814814815,30.000000000000004,19.999999999999996,30.000000000000004,,,,,,,,,,,
game: 96,0.0,0.0,12.5,16.666666666666664,36.0,36.8421052631579,63.51351351351351,46.15384615384615,54.385964912280706,43.333333333333336,26.66666666666667,48.275862068965516,51.42857142857142,50.0,19.999999999999996,,,,,,,,,
game: 97,0.0,25.0,25.0,25.0,19.999999999999996,0.0,0.0,40.90909090909091,67.36842105263158,54.54545454545454,50.0,37.93103448275862,56.09756097560976,50.0,0.0,19.999999999999996,,,,,,,,
game: 98,19.999999999999996,0.0,0.0,19.999999999999996,35.29411764705882,25.0,19.999999999999996,27.27272727272727,39.13043478260869,55.55555555555556,79.10447761194031,53.703703703703695,19.999999999999996,37.5,19.999999999999996,19.999999999999996,19.999999999999996,,,,,,,
game: 99,0.0,8.333333333333337,0.0,0.0,21.42857142857143,45.833333333333336,48.88888888888889,66.07142857142857,56.25,19.999999999999996,30.000000000000004,54.0,,,,,,,,,,,,
